utterance_id,audio_path,source,split,chunk_start_sec,chunk_end_sec,span_index,start_sec,end_sec,language,text
lexmodi_original_2h20m_10m__chunk_0032,/home/vishal/assignment2-final/stage1_lid/audio/chunks/lexmodi_original_2h20m_10m__chunk_0032.wav,lexmodi_original_2h20m_10m,test,448.000,463.000,3,13.2,14.25,hindi,कनविक्शन बन जाए।
lexmodi_original_2h20m_10m__chunk_0033,/home/vishal/assignment2-final/stage1_lid/audio/chunks/lexmodi_original_2h20m_10m__chunk_0033.wav,lexmodi_original_2h20m_10m,test,462.000,477.000,0,0.0,0.64,hindi,जाए
lexmodi_original_2h20m_10m__chunk_0033,/home/vishal/assignment2-final/stage1_lid/audio/chunks/lexmodi_original_2h20m_10m__chunk_0033.wav,lexmodi_original_2h20m_10m,test,462.000,477.000,1,1.62,3.22,hindi,हां ये मैं सही कर रहा हूं
lexmodi_original_2h20m_10m__chunk_0033,/home/vishal/assignment2-final/stage1_lid/audio/chunks/lexmodi_original_2h20m_10m__chunk_0033.wav,lexmodi_original_2h20m_10m,test,462.000,477.000,2,4.22,9.12,hindi,तो एक पूरी प्रोसेस मेरी जो इतना बोलता हूं इतना भी टाइम नहीं लगता है मेरी स्पीड बहुत है
lexmodi_original_2h20m_10m__chunk_0033,/home/vishal/assignment2-final/stage1_lid/audio/chunks/lexmodi_original_2h20m_10m__chunk_0033.wav,lexmodi_original_2h20m_10m,test,462.000,477.000,3,9.91,11.23,hindi,अब जैसे मैं एक उदाहरण दूं
lexmodi_original_2h20m_10m__chunk_0033,/home/vishal/assignment2-final/stage1_lid/audio/chunks/lexmodi_original_2h20m_10m__chunk_0033.wav,lexmodi_original_2h20m_10m,test,462.000,477.000,4,13.06,14.93,hindi,कोरोना के समय कैसे निर्णय
lexmodi_original_2h20m_10m__chunk_0034,/home/vishal/assignment2-final/stage1_lid/audio/chunks/lexmodi_original_2h20m_10m__chunk_0034.wav,lexmodi_original_2h20m_10m,test,476.000,491.000,0,0.0,1.4,hindi,मैं कैसे निर्णय लिए
lexmodi_original_2h20m_10m__chunk_0034,/home/vishal/assignment2-final/stage1_lid/audio/chunks/lexmodi_original_2h20m_10m__chunk_0034.wav,lexmodi_original_2h20m_10m,test,476.000,491.000,1,3.7,5.8,hindi,अब मुझे नोबेल प्राइज विनर मिलते हैं
lexmodi_original_2h20m_10m__chunk_0034,/home/vishal/assignment2-final/stage1_lid/audio/chunks/lexmodi_original_2h20m_10m__chunk_0034.wav,lexmodi_original_2h20m_10m,test,476.000,491.000,2,8.0,10.5,hindi,इकोनमी में भात-भात के मुझे उदाहरण देते थे
lexmodi_original_2h20m_10m__chunk_0034,/home/vishal/assignment2-final/stage1_lid/audio/chunks/lexmodi_original_2h20m_10m__chunk_0034.wav,lexmodi_original_2h20m_10m,test,476.000,491.000,3,11.7,14.8,hindi,फलाने देश ने ये कर दिया डिकने देश ने ये तुम भी करो तुम भी करो
lexmodi_original_2h20m_10m__chunk_0035,/home/vishal/assignment2-final/stage1_lid/audio/chunks/lexmodi_original_2h20m_10m__chunk_0035.wav,lexmodi_original_2h20m_10m,test,490.000,505.000,0,0.0,1.6,hindi,तुम भी करो तुम भी करो
lexmodi_original_2h20m_10m__chunk_0035,/home/vishal/assignment2-final/stage1_lid/audio/chunks/lexmodi_original_2h20m_10m__chunk_0035.wav,lexmodi_original_2h20m_10m,test,490.000,505.000,1,1.8,2.6,hindi,सब बड़े-बड़े
lexmodi_original_2h20m_10m__chunk_0035,/home/vishal/assignment2-final/stage1_lid/audio/chunks/lexmodi_original_2h20m_10m__chunk_0035.wav,lexmodi_original_2h20m_10m,test,490.000,505.000,2,2.6,3.5,english,इकोनॉमिस्ट
lexmodi_original_2h20m_10m__chunk_0035,/home/vishal/assignment2-final/stage1_lid/audio/chunks/lexmodi_original_2h20m_10m__chunk_0035.wav,lexmodi_original_2h20m_10m,test,490.000,505.000,3,3.5,4.7,hindi,मिलकर के मेरा सर खपाते थे।
lexmodi_original_2h20m_10m__chunk_0035,/home/vishal/assignment2-final/stage1_lid/audio/chunks/lexmodi_original_2h20m_10m__chunk_0035.wav,lexmodi_original_2h20m_10m,test,490.000,505.000,4,5.4,6.2,english,पॉलिटिकल
lexmodi_original_2h20m_10m__chunk_0035,/home/vishal/assignment2-final/stage1_lid/audio/chunks/lexmodi_original_2h20m_10m__chunk_0035.wav,lexmodi_original_2h20m_10m,test,490.000,505.000,5,6.2,6.8,hindi,पार्टियां मुझे
lexmodi_original_2h20m_10m__chunk_0035,/home/vishal/assignment2-final/stage1_lid/audio/chunks/lexmodi_original_2h20m_10m__chunk_0035.wav,lexmodi_original_2h20m_10m,test,490.000,505.000,6,6.8,7.2,english,प्रेशर
lexmodi_original_2h20m_10m__chunk_0035,/home/vishal/assignment2-final/stage1_lid/audio/chunks/lexmodi_original_2h20m_10m__chunk_0035.wav,lexmodi_original_2h20m_10m,test,490.000,505.000,7,7.2,7.6,hindi,करती थी
lexmodi_original_2h20m_10m__chunk_0035,/home/vishal/assignment2-final/stage1_lid/audio/chunks/lexmodi_original_2h20m_10m__chunk_0035.wav,lexmodi_original_2h20m_10m,test,490.000,505.000,8,7.7,8.6,hindi,इतना पैसा दे दो।
lexmodi_original_2h20m_10m__chunk_0035,/home/vishal/assignment2-final/stage1_lid/audio/chunks/lexmodi_original_2h20m_10m__chunk_0035.wav,lexmodi_original_2h20m_10m,test,490.000,505.000,9,10.5,12.9,hindi,मैं कुछ करता नहीं था मैं सोचता था मैं क्या करूंगा।
lexmodi_original_2h20m_10m__chunk_0036,/home/vishal/assignment2-final/stage1_lid/audio/chunks/lexmodi_original_2h20m_10m__chunk_0036.wav,lexmodi_original_2h20m_10m,test,504.000,519.000,0,0.0,5.25,hindi,और फिर मैंने मेरी अपनी मेरे देश की परिस्थिति के अनुसार कोई निर्णय किया।
lexmodi_original_2h20m_10m__chunk_0036,/home/vishal/assignment2-final/stage1_lid/audio/chunks/lexmodi_original_2h20m_10m__chunk_0036.wav,lexmodi_original_2h20m_10m,test,504.000,519.000,1,7.55,9.22,hindi,मैं गरीब को भूखा सोने नहीं दूंगा।
lexmodi_original_2h20m_10m__chunk_0036,/home/vishal/assignment2-final/stage1_lid/audio/chunks/lexmodi_original_2h20m_10m__chunk_0036.wav,lexmodi_original_2h20m_10m,test,504.000,519.000,2,12.16,12.38,hindi,मैं
lexmodi_original_2h20m_10m__chunk_0037,/home/vishal/assignment2-final/stage1_lid/audio/chunks/lexmodi_original_2h20m_10m__chunk_0037.wav,lexmodi_original_2h20m_10m,test,518.000,533.000,0,0.868,4.478,hindi,रोजमर्रा की आवश्यकता के लिए सामाजिक तनाव पैदा नहीं होने दूंगा।
lexmodi_original_2h20m_10m__chunk_0037,/home/vishal/assignment2-final/stage1_lid/audio/chunks/lexmodi_original_2h20m_10m__chunk_0037.wav,lexmodi_original_2h20m_10m,test,518.000,533.000,1,4.928,7.058,hindi,ऐसे कुछ मेरे मन में भाव तय हुए।
lexmodi_original_2h20m_10m__chunk_0037,/home/vishal/assignment2-final/stage1_lid/audio/chunks/lexmodi_original_2h20m_10m__chunk_0037.wav,lexmodi_original_2h20m_10m,test,518.000,533.000,2,8.288,10.498,hindi,सब दुनिया तो लॉकडाउन में पड़ी थी।
lexmodi_original_2h20m_10m__chunk_0037,/home/vishal/assignment2-final/stage1_lid/audio/chunks/lexmodi_original_2h20m_10m__chunk_0037.wav,lexmodi_original_2h20m_10m,test,518.000,533.000,3,11.788,14.318,hindi,इकोनॉमी पूरी तरह दुनिया की बैठ चुकी थी।
lexmodi_original_2h20m_10m__chunk_0038,/home/vishal/assignment2-final/stage1_lid/audio/chunks/lexmodi_original_2h20m_10m__chunk_0038.wav,lexmodi_original_2h20m_10m,test,532.000,547.000,0,0.0,0.675,hindi,fi.
lexmodi_original_2h20m_10m__chunk_0038,/home/vishal/assignment2-final/stage1_lid/audio/chunks/lexmodi_original_2h20m_10m__chunk_0038.wav,lexmodi_original_2h20m_10m,test,532.000,547.000,1,0.91,7.72,hindi,Duniya mujh pe pressure karti thi ki khazana khali karo noto chao noto dete raho. Economy kaise karu?
lexmodi_original_2h20m_10m__chunk_0038,/home/vishal/assignment2-final/stage1_lid/audio/chunks/lexmodi_original_2h20m_10m__chunk_0038.wav,lexmodi_original_2h20m_10m,test,532.000,547.000,2,8.435,10.235,hindi,Main us raste pe jana nahi chahta tha.
lexmodi_original_2h20m_10m__chunk_0038,/home/vishal/assignment2-final/stage1_lid/audio/chunks/lexmodi_original_2h20m_10m__chunk_0038.wav,lexmodi_original_2h20m_10m,test,532.000,547.000,3,11.1,14.935,hindi,Lekin anubhav ye kehta hai ki maine jis raste par chala.
lexmodi_original_2h20m_10m__chunk_0039,/home/vishal/assignment2-final/stage1_lid/audio/chunks/lexmodi_original_2h20m_10m__chunk_0039.wav,lexmodi_original_2h20m_10m,test,546.000,561.000,0,0.0,0.94,hindi,से पर चला
lexmodi_original_2h20m_10m__chunk_0039,/home/vishal/assignment2-final/stage1_lid/audio/chunks/lexmodi_original_2h20m_10m__chunk_0039.wav,lexmodi_original_2h20m_10m,test,546.000,561.000,1,2.41,3.73,hindi,एक्सपर्ट के ओपिनियन
lexmodi_original_2h20m_10m__chunk_0039,/home/vishal/assignment2-final/stage1_lid/audio/chunks/lexmodi_original_2h20m_10m__chunk_0039.wav,lexmodi_original_2h20m_10m,test,546.000,561.000,2,4.26,5.09,hindi,मैंने सुने थे
lexmodi_original_2h20m_10m__chunk_0039,/home/vishal/assignment2-final/stage1_lid/audio/chunks/lexmodi_original_2h20m_10m__chunk_0039.wav,lexmodi_original_2h20m_10m,test,546.000,561.000,3,6.28,7.55,hindi,समझने का प्रयास भी किया था
lexmodi_original_2h20m_10m__chunk_0039,/home/vishal/assignment2-final/stage1_lid/audio/chunks/lexmodi_original_2h20m_10m__chunk_0039.wav,lexmodi_original_2h20m_10m,test,546.000,561.000,4,7.96,8.94,hindi,विरोध भी नहीं किया था
lexmodi_original_2h20m_10m__chunk_0039,/home/vishal/assignment2-final/stage1_lid/audio/chunks/lexmodi_original_2h20m_10m__chunk_0039.wav,lexmodi_original_2h20m_10m,test,546.000,561.000,5,9.57,10.43,hindi,लेकिन मैंने
lexmodi_original_2h20m_10m__chunk_0039,/home/vishal/assignment2-final/stage1_lid/audio/chunks/lexmodi_original_2h20m_10m__chunk_0039.wav,lexmodi_original_2h20m_10m,test,546.000,561.000,6,11.08,12.87,hindi,मेरे देश की परिस्थिति
lexmodi_original_2h20m_10m__chunk_0039,/home/vishal/assignment2-final/stage1_lid/audio/chunks/lexmodi_original_2h20m_10m__chunk_0039.wav,lexmodi_original_2h20m_10m,test,546.000,561.000,7,13.25,14.12,hindi,मेरे अपने अनुभव
lexmodi_original_2h20m_10m__chunk_0039,/home/vishal/assignment2-final/stage1_lid/audio/chunks/lexmodi_original_2h20m_10m__chunk_0039.wav,lexmodi_original_2h20m_10m,test,546.000,561.000,8,14.24,14.47,hindi,उन
lexmodi_original_2h20m_10m__chunk_0040,/home/vishal/assignment2-final/stage1_lid/audio/chunks/lexmodi_original_2h20m_10m__chunk_0040.wav,lexmodi_original_2h20m_10m,test,560.000,575.000,0,0.0,4.0,hindi,उन सबको मिला करके मिश्रण करके
lexmodi_original_2h20m_10m__chunk_0040,/home/vishal/assignment2-final/stage1_lid/audio/chunks/lexmodi_original_2h20m_10m__chunk_0040.wav,lexmodi_original_2h20m_10m,test,560.000,575.000,1,4.0,4.8,hindi,जिन चीजों को
lexmodi_original_2h20m_10m__chunk_0040,/home/vishal/assignment2-final/stage1_lid/audio/chunks/lexmodi_original_2h20m_10m__chunk_0040.wav,lexmodi_original_2h20m_10m,test,560.000,575.000,2,4.8,5.3,english,डेवलप
lexmodi_original_2h20m_10m__chunk_0040,/home/vishal/assignment2-final/stage1_lid/audio/chunks/lexmodi_original_2h20m_10m__chunk_0040.wav,lexmodi_original_2h20m_10m,test,560.000,575.000,3,5.3,6.0,hindi,किया
lexmodi_original_2h20m_10m__chunk_0040,/home/vishal/assignment2-final/stage1_lid/audio/chunks/lexmodi_original_2h20m_10m__chunk_0040.wav,lexmodi_original_2h20m_10m,test,560.000,575.000,4,6.0,9.0,hindi,और जो व्यवस्थाएं खड़ी की उसके कारण
lexmodi_original_2h20m_10m__chunk_0040,/home/vishal/assignment2-final/stage1_lid/audio/chunks/lexmodi_original_2h20m_10m__chunk_0040.wav,lexmodi_original_2h20m_10m,test,560.000,575.000,5,9.0,10.5,hindi,दुनिया ने जो
lexmodi_original_2h20m_10m__chunk_0040,/home/vishal/assignment2-final/stage1_lid/audio/chunks/lexmodi_original_2h20m_10m__chunk_0040.wav,lexmodi_original_2h20m_10m,test,560.000,575.000,6,10.5,11.2,english,इन्फ्लेशन
lexmodi_original_2h20m_10m__chunk_0040,/home/vishal/assignment2-final/stage1_lid/audio/chunks/lexmodi_original_2h20m_10m__chunk_0040.wav,lexmodi_original_2h20m_10m,test,560.000,575.000,7,11.2,13.0,hindi,की मुसीबत झेली
lexmodi_original_2h20m_10m__chunk_0040,/home/vishal/assignment2-final/stage1_lid/audio/chunks/lexmodi_original_2h20m_10m__chunk_0040.wav,lexmodi_original_2h20m_10m,test,560.000,575.000,8,13.0,14.0,english,इमीडिएट आफ्टर कोविड
lexmodi_original_2h20m_10m__chunk_0041,/home/vishal/assignment2-final/stage1_lid/audio/chunks/lexmodi_original_2h20m_10m__chunk_0041.wav,lexmodi_original_2h20m_10m,test,574.000,589.000,0,0.0,1.23,english,After COVID
lexmodi_original_2h20m_10m__chunk_0041,/home/vishal/assignment2-final/stage1_lid/audio/chunks/lexmodi_original_2h20m_10m__chunk_0041.wav,lexmodi_original_2h20m_10m,test,574.000,589.000,1,2.16,14.78,hindi,मेरे देश ने नहीं झेली। मेरा देश आज लगातार दुनिया की बड़ी इकोनमी में तेज गति से प्रगति करने वाला है उसका मूल
lexmodi_original_2h20m_10m__chunk_0042,/home/vishal/assignment2-final/stage1_lid/audio/chunks/lexmodi_original_2h20m_10m__chunk_0042.wav,lexmodi_original_2h20m_10m,test,588.000,600.000,0,0.0,1.078,hindi,उसका मूल कारण
lexmodi_original_2h20m_10m__chunk_0042,/home/vishal/assignment2-final/stage1_lid/audio/chunks/lexmodi_original_2h20m_10m__chunk_0042.wav,lexmodi_original_2h20m_10m,test,588.000,600.000,1,1.078,2.268,hindi,उस संकट के समय
lexmodi_original_2h20m_10m__chunk_0042,/home/vishal/assignment2-final/stage1_lid/audio/chunks/lexmodi_original_2h20m_10m__chunk_0042.wav,lexmodi_original_2h20m_10m,test,588.000,600.000,2,2.768,3.958,hindi,बड़े धैर्य के साथ
lexmodi_original_2h20m_10m__chunk_0042,/home/vishal/assignment2-final/stage1_lid/audio/chunks/lexmodi_original_2h20m_10m__chunk_0042.wav,lexmodi_original_2h20m_10m,test,588.000,600.000,3,5.628,7.018,hindi,कोई दुनिया भर की
lexmodi_original_2h20m_10m__chunk_0042,/home/vishal/assignment2-final/stage1_lid/audio/chunks/lexmodi_original_2h20m_10m__chunk_0042.wav,lexmodi_original_2h20m_10m,test,588.000,600.000,4,7.018,7.418,english,थ्योरी
lexmodi_original_2h20m_10m__chunk_0042,/home/vishal/assignment2-final/stage1_lid/audio/chunks/lexmodi_original_2h20m_10m__chunk_0042.wav,lexmodi_original_2h20m_10m,test,588.000,600.000,5,7.418,10.028,hindi,को लागू करने के मोह में पड़े बिना
lexmodi_original_2h20m_10m__chunk_0042,/home/vishal/assignment2-final/stage1_lid/audio/chunks/lexmodi_original_2h20m_10m__chunk_0042.wav,lexmodi_original_2h20m_10m,test,588.000,600.000,6,10.858,11.828,hindi,अखबार वालों का
